index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
175868,2019/04/01 20:28,346244000000000.0,fraud_Pouros-Conroy,shopping_pos,2.29,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983/01/08,404d5e48599ccab64170a33ed0070d9b,1333312084,40.016182,-82.702269,0
1152326,2020/04/25 23:05,3560340000000000.0,"fraud_Dare, Casper and Bartoletti",kids_pets,26.21,Christopher,White,M,13613 Hammond Ferry,Clutier,IA,52217,42.0789,-92.3763,590,"Embryologist, clinical",1953/03/30,6e1b35a5895779f8e2783b03578dacfa,1366931148,42.835699,-91.735028,0
514687,2019/08/11 01:31,4746000000000.0,fraud_Ortiz Group,grocery_net,4.49,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998/10/07,b5e3205be4262a9887af30470f05e045,1344648702,41.962873,-87.354986,0
647006,2019/10/02 14:56,30044300000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,19.82,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985/08/29,cbb4c41a9272e503834916cc147519c9,1349189811,27.143967,-82.08209,0
322976,2019/06/03 12:54,4.76943e+18,fraud_O'Hara-Wilderman,food_dining,27.92,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954/08/22,10b628bb344970d31d556f86f49c059a,1338728067,40.967651,-77.536122,0
455459,2019/07/21 03:26,180047000000000.0,fraud_Padberg-Rogahn,entertainment,398.43,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963/06/30,65e535d595081adb4707b9f652ffd660,1342841204,40.520263,-80.671557,0
358288,2019/06/16 11:40,377027000000000.0,"fraud_Moore, Dibbert and Koepp",misc_net,10.02,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974/10/27,f9674d93dff68274f4f0057fa1357152,1339846834,36.409091,-90.920621,0
708716,2019/10/29 07:44,4450830000000000.0,fraud_Deckow-O'Conner,grocery_pos,117.53,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972/01/20,9890773d6971603ce9416a97631f4266,1351496654,34.552675,-94.904055,0
288582,2019/05/21 23:27,567868000000.0,"fraud_Yost, Schamberger and Windler",kids_pets,45.02,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984/12/16,c73627932a45cced63a80e039c44c651,1337642860,30.308927,-95.409237,0
1268230,2020/06/10 20:15,5456710000000000.0,fraud_Bogisich-Weimann,kids_pets,13.99,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961/10/24,23b5a647dbb0c560f9356c4a041f8870,1370895336,36.963195,-105.010982,0
1283143,2020/06/16 01:55,4879270000000000.0,fraud_Heidenreich PLC,grocery_pos,84.71,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,1990/10/28,44ee39f6b20d02b2a529bdedb0a63d06,1371347734,31.942846,-82.629273,0
1070687,2020/03/20 21:18,375849000000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,9.49,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943/12/15,b81c09926b6960744201d5f5a42bfbd9,1363814287,30.745471,-97.761898,0
1209873,2020/05/20 17:53,4809700000000.0,fraud_Kozey-Boehm,shopping_net,2.01,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984/02/07,8edb551d2f04b5fc7ed1392bded2a798,1369072414,32.885621,-85.674179,0
729585,2019/11/08 05:16,6540980000000000.0,fraud_Bednar Group,misc_net,2.52,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967/06/19,1961d0e98ce93cd067f54afebce61e6d,1352351779,43.221929,-82.761705,0
534705,2019/08/18 01:56,4.102e+18,fraud_Bednar Group,misc_net,4.74,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987/06/13,32c34d8ced9109d29b8497d7d65ebc2f,1345254977,33.284071,-96.5998,0
554855,2019/08/25 05:46,4.98032e+18,"fraud_Rowe, Batz and Goodwin",grocery_pos,132.0,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947/10/27,2d4512f2768ef0e8d778cf96d471bbcc,1345873587,44.033672,-71.721511,0
126619,2019/03/11 05:54,376445000000000.0,fraud_Kerluke PLC,misc_net,601.47,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982/02/11,19d9fba8f2717f070dafe2b0a27afa6d,1331445281,40.456226,-101.705483,0
114207,2019/03/05 18:13,3589260000000000.0,"fraud_Hills, Hegmann and Schaefer",health_fitness,166.18,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984/02/14,22ec08baaa51b088610898ecc0f9dc7f,1330971191,39.902268,-78.542314,0
282134,2019/05/19 12:13,4.76943e+18,fraud_Thompson-Gleason,health_fitness,2.17,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954/08/22,fc86d6fb7fd39b32e105dc7a727207d9,1337429625,39.756452,-77.61061,0
600260,2019/09/12 03:42,3596360000000000.0,fraud_Mante Group,misc_net,1.86,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973/05/27,25df3802e2ac5114c929073defd2639c,1347421351,41.432871,-78.961447,0
309785,2019/05/30 07:31,370877000000000.0,fraud_Hackett-Lueilwitz,grocery_pos,177.95,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984/03/06,b349ed6055330b0d8641d837f368c983,1338363072,36.00958,-81.558002,0
977557,2020/02/01 07:24,3556610000000000.0,"fraud_Christiansen, Goyette and Schamberger",gas_transport,81.13,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999/12/27,01d5ae793a33d52db68e30f23c94bde2,1359703468,28.044301,-94.666429,0
198798,2019/04/12 19:54,4.76943e+18,"fraud_Denesik, Powlowski and Pouros",home,1.91,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954/08/22,77fed88b0b8ce0b1b1c155ff8fc7a593,1334260494,41.19574,-76.643212,0
228032,2019/04/25 13:39,6011400000000000.0,fraud_Bauch-Blanda,entertainment,93.42,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973/10/14,f410a9b172a11570f15424165e0ae47a,1335361140,43.003802,-73.067096,0
913649,2019/12/29 17:06,4681600000000000.0,fraud_Leannon-Ward,food_dining,7.67,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,1977/08/12,6ff53b79c49af69ff58dc7d56e244f1a,1356800762,40.202767,-80.543971,0
343395,2019/06/10 17:19,213161000000000.0,"fraud_Roberts, Daniel and Macejkovic",kids_pets,48.91,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963/02/09,386242fe4c701f446d0713ef96d33c81,1339348744,34.9202,-85.921129,0
384557,2019/06/25 05:26,38588500000000.0,fraud_Huels-Nolan,gas_transport,55.51,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990/11/23,778256874e809c113d6810a5d698c081,1340601984,29.296156,-103.256363,0
597643,2019/09/10 13:45,2356280000000000.0,fraud_Kihn Inc,shopping_pos,4.88,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981/02/15,b1e8aedddf52da18731d41e64a380201,1347284740,39.03505,-75.445712,0
1154252,2020/04/26 17:57,3598220000000000.0,fraud_Roob-Okuneva,health_fitness,53.33,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970/10/21,b67429092a4673defcc8e6d520414035,1366999078,41.611882,-73.601344,0
1031633,2020/03/03 09:53,342360000000000.0,"fraud_Schaefer, McGlynn and Bosco",gas_transport,29.98,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970/06/09,218a323dc7bbabd8515cae87075e8c49,1362304417,42.190282,-73.717238,0
376961,2019/06/23 03:36,30235400000000.0,fraud_Rutherford-Mertz,grocery_pos,54.37,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980/03/24,c1a9f337e38b6f4d993f1030de7b0273,1340422607,39.443697,-81.986384,0
890406,2019/12/23 23:34,3551220000000000.0,fraud_Jewess LLC,shopping_pos,12.58,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976/10/09,16ff43fb5be83dd90932555eb2058cfd,1356305681,43.988791,-74.98069,0
1254913,2020/06/06 18:48,3545110000000000.0,"fraud_Ruecker, Beer and Collier",shopping_net,8.39,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999/03/05,620fedfe613515c614552f028f95a438,1370544524,32.70954,-91.261739,0
619918,2019/09/21 02:02,6569100000000000.0,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,3.58,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969/12/12,89fabc1a71d1e0037f7aeec54281667a,1348192921,39.396358,-104.406565,0
907098,2019/12/28 15:16,4570640000000000.0,"fraud_Kuhic, Bins and Pfeffer",shopping_net,3.32,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988/04/09,748bc024daa1cd438abddf09ea07095c,1356707760,28.661139,-80.797995,0
732182,2019/11/09 11:29,4514240000000000.0,fraud_Bauch-Raynor,grocery_pos,166.85,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988/09/02,94b2ff0e0e9833f7af40d4e5c1d34493,1352460544,40.886367,-105.255928,0
142714,2019/03/18 10:34,38052000000000.0,"fraud_Tromp, Kerluke and Glover",grocery_net,35.15,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995/09/11,cb6c77c4510f6fc1261d05250dd05558,1332066848,30.870643,-94.283602,0
1158032,2020/04/27 22:46,180011000000000.0,fraud_Kilback LLC,food_dining,55.68,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993/10/05,56d287060b7538ce4e7b7a9a1330459d,1367102780,42.02055,-91.104839,0
402653,2019/07/01 17:56,377234000000000.0,fraud_Fritsch LLC,travel,5.73,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966/02/14,ff23aa0e9aaa18b31a3400e752665904,1341165376,39.673788,-78.663854,0
467343,2019/07/25 07:34,342351000000000.0,fraud_Haley Group,misc_pos,1.88,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990/06/08,d982237beab55a80cfba5ae801987e31,1343201672,32.781114,-83.838985,0
206981,2019/04/15 16:52,3545110000000000.0,fraud_Kunze Inc,grocery_pos,65.25,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999/03/05,cddf840bc57c76d3b63899205f9bfcc4,1334508726,33.329012,-89.526957,0
451092,2019/07/19 18:40,4229730000000000.0,fraud_Erdman-Schaden,personal_care,31.27,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990/05/03,492f1858de539fa9e4c3008cc2896c3c,1342723236,38.125977,-85.9025,0
847039,2019/12/15 01:03,6526450000000000.0,fraud_Kling Inc,gas_transport,96.59,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,1964/02/18,2653e0c567311819ac1f2c2387fba319,1355533404,40.29501,-73.720501,0
376087,2019/06/22 21:40,3518230000000000.0,fraud_Jast Ltd,shopping_net,1.01,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970/09/11,065c68dd2c230dc699ceecf1d0f9ffd6,1340401220,33.566216,-97.271592,0
626284,2019/09/23 06:00,4908850000000000.0,"fraud_Lockman, West and Runte",grocery_pos,218.75,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992/07/24,b04258fc138f1de3ce9890055a098836,1348380042,31.659307,-98.126415,0
364967,2019/06/18 04:39,4.2554e+18,"fraud_Cremin, Hamill and Reichel",misc_pos,12.16,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952/09/27,e4d8ecc4296b2327a25a9e82ab775a14,1339994354,32.994358,-96.603693,0
812621,2019/12/07 14:19,4070510000000000.0,fraud_Hilpert-Conroy,kids_pets,8.95,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967/04/09,ac0bbd7dd586a07a5f7e133dc50d53ad,1354889982,28.892407,-97.8083,0
322626,2019/06/03 10:36,676174000000.0,fraud_Sawayn PLC,shopping_pos,2.61,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961/04/25,6c9a60cdfc893f8570b706773814b75e,1338719772,34.0936,-117.918612,0
117305,2019/03/07 14:51,6011370000000000.0,fraud_Howe PLC,entertainment,21.16,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988/09/15,dfc378c3ca0f63e3789619391c04d8cb,1331131904,41.485474,-82.014064,0
472278,2019/07/27 08:01,3577580000000000.0,fraud_Miller-Hauck,grocery_pos,175.78,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983/08/25,913c3277dd7dec42e5cc876cc6c9ad0c,1343376115,40.698778,-81.65945,0
432692,2019/07/13 04:06,676102000000.0,"fraud_Bernier, Streich and Jewess",grocery_net,36.65,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985/08/21,6709634d7d88bf2c24dc224b9c6b73e8,1342152409,37.85158,-122.002341,0
816190,2019/12/08 04:41,2657850000000000.0,"fraud_Douglas, Schneider and Turner",shopping_pos,5.8,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946/11/01,75a869e6dede245685921abdaa6d4f16,1354941705,42.923332,-82.824574,0
324635,2019/06/03 21:35,4383520000000.0,fraud_Jakubowski Inc,home,138.66,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987/09/22,36c4dee6bb241ff338daaad6d1c3bdbe,1338759347,39.939626,-85.841693,0
1013813,2020/02/22 13:24,6573560000000000.0,fraud_Altenwerth-Kilback,home,142.26,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968/06/18,5be753c9defdb103bf8e8ec8de575158,1361539494,37.19355,-95.206326,0
249873,2019/05/05 05:31,3502380000000000.0,fraud_Johns Inc,entertainment,13.18,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948/11/30,b0fd3c833500cd87f1eee4dbb8cf83cc,1336195882,29.851681,-96.19625,0
1167741,2020/05/02 19:13,3573390000000000.0,fraud_Zboncak Ltd,food_dining,22.01,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969/10/30,ea4866f327fe0366bb8702ed647c2c34,1367522033,46.512822,-99.105249,0
748251,2019/11/16 15:05,4.35814e+18,fraud_McGlynn-Jaskolski,misc_pos,3.16,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972/10/05,d71ebd34a9df6dde0cb832d239632725,1353078343,42.651656,-92.151359,0
422824,2019/07/08 20:06,340954000000000.0,"fraud_Haley, Batz and Auer",health_fitness,69.51,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980/05/18,0c1ded9ea08a15df7092b5d9be96ce35,1341777992,42.872805,-83.323565,0
578024,2019/09/01 23:41,30199600000000.0,"fraud_Douglas, Schneider and Turner",shopping_pos,299.35,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977/03/23,ed56569aca74cd85ff2c1fc75940e48c,1346542882,34.070277,-97.122388,0
788510,2019/12/01 19:17,4198470000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,8.92,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971/08/20,3e4e5360453fa0156a9b60d6a54d7394,1354389461,41.664712,-94.783833,0
224955,2019/04/23 17:17,3529600000000000.0,"fraud_Larkin, Stracke and Greenfelder",entertainment,31.09,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985/09/01,89fb2a29160e1aac3c4daaee7ada37da,1335201423,42.137898,-74.473623,0
738984,2019/11/11 17:27,561943000000.0,fraud_Champlin-Casper,home,35.1,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986/03/14,82e5013e0eef00ccba342812dc12f47d,1352654846,38.666982,-78.003109,0
935111,2020/01/06 18:18,6011370000000000.0,"fraud_Gutmann, McLaughlin and Wiza",home,62.58,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997/07/01,a318067529cde0e63141e6472a1b9522,1357496290,40.136894,-77.382703,0
371524,2019/06/21 09:06,4377340000000000.0,"fraud_Johnston, Nikolaus and Maggio",grocery_net,59.99,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982/04/19,79b635a207da74b83d16269fdb5989d8,1340269590,36.192595,-83.584826,0
904617,2019/12/28 03:24,4642890000000.0,fraud_Dach-Nader,misc_net,128.19,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990/07/13,2aed0edcb39b0d1b157d26ff7f4255d8,1356665044,41.568877,-95.590477,0
935151,2020/01/06 18:38,4128030000000000.0,"fraud_McDermott, Osinski and Morar",home,17.69,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,1953/10/18,052c9b3ca9267eb6e83599df24f927ec,1357497492,39.754706,-81.728186,0
380955,2019/06/24 04:14,4425160000000000.0,fraud_Stamm-Rodriguez,misc_pos,23.47,Brooke,Fisher,F,815 Heather Divide Apt. 965,San Angelo,TX,76905,31.4647,-100.39,103927,Drilling engineer,1962/06/27,fe48b4c6679539b386d892fa8388d803,1340511257,32.300073,-100.827249,0
149817,2019/03/22 01:09,4335530000000000.0,fraud_Shields Inc,grocery_net,56.51,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,1998/05/20,587d99fb183ec612f839c17cf025f7e2,1332378544,38.960986,-91.900869,0
1269190,2020/06/11 08:36,3595110000000000.0,fraud_Rempel Inc,shopping_net,2.95,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957/04/17,7970b8ecf7763dd04e00789d05372704,1370939798,36.034916,-90.220773,0
62979,2019/02/06 16:36,3513620000000000.0,"fraud_McCullough, Hudson and Schuster",food_dining,39.54,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955/06/26,5a21e314bbbb6c991575e628560434d6,1328546168,44.732808,-98.527358,0
991731,2020/02/09 10:01,4265780000000000.0,fraud_DuBuque LLC,grocery_pos,147.29,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954/01/05,a952121e5ab1ea4b1f14fa4618080767,1360404074,34.775864,-92.687195,0
662774,2019/10/09 13:09,30267000000000.0,fraud_Daugherty-Thompson,food_dining,17.41,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976/11/21,d5f85e413cff94cda257dc307d365ef6,1349788193,37.597582,-77.141759,0
175700,2019/04/01 19:29,571365000000.0,"fraud_Quitzon, Green and Bashirian",shopping_pos,279.51,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995/07/12,121d035fb3940149b0cd44b8b2900aaa,1333308548,44.161446,-86.459244,0
897759,2019/12/26 08:43,377896000000000.0,fraud_Donnelly LLC,entertainment,14.13,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964/11/17,97514556482a380e5a9e3e1070c9b4cb,1356511428,40.766152,-71.956543,0
75028,2019/02/13 16:41,213157000000000.0,fraud_Erdman-Ebert,personal_care,38.54,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982/07/30,c43dd1e42889643949cc5a844ffd3278,1329151274,33.617891,-118.202899,0
317241,2019/06/02 00:03,4.86131e+18,fraud_Shields Inc,grocery_net,43.35,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977/12/16,e9be50e8e77684c728c2ceb1e0fa2451,1338595414,30.802968,-90.333293,0
937662,2020/01/08 16:25,30404300000000.0,"fraud_Hintz, Bauch and Smith",health_fitness,88.9,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993/10/25,144c3e52f3be93a0a89c4b0e85dd351c,1357662335,43.522719,-79.644777,0
669586,2019/10/12 19:35,213158000000000.0,"fraud_Haley, Batz and Auer",health_fitness,95.18,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984/08/01,70cf09563cae98e67b4aee264f377295,1350070534,40.717861,-109.586715,0
888427,2019/12/23 17:05,3565410000000000.0,"fraud_Hills, Hegmann and Schaefer",health_fitness,45.73,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967/03/12,92ee1bdf61723309c60157a45f8a1e6b,1356282309,39.753855,-87.438131,0
909880,2019/12/29 01:40,377114000000000.0,fraud_Heathcote LLC,shopping_net,3.27,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965/03/25,737059ea70fe5a3c7c5a8e58a58e9605,1356745252,39.939852,-75.228308,0
